,StationID,Station,Date,Time,Stratum,Depth,TP,DP,Cl,TN,TempC,Chla,Secchi,NP_Cya_bio,target
1009,9,Otter Creek Segment,08/25/14,1245.0,E,12.8,15.4,8.5,14.5,0.36,21.9,3.63,6.4,5730000.0,0.0
1010,9,Otter Creek Segment,08/25/14,1315.0,H,COM,13,10.7,14.1,0.43,18.69886000911993,,,23643898.434661075,0.0
1011,9,Otter Creek Segment,08/27/14,1025.0,E,10,12.8,8.1,14.5,0.36,18.69886000911993,3.09,5,23643898.434661075,0.0
1012,9,Otter Creek Segment,08/27/14,1035.0,H,COM,12.5,11.3,14.2,0.44,18.69886000911993,,,23643898.434661075,0.0
1013,9,Otter Creek Segment,09/16/14,1300.0,E,8.4,,,,,18.69886000911993,5.14,4.2,5000000.0,0.0
1014,9,Otter Creek Segment,09/23/14,1100.0,E,13.8,13.8,6.1,14.2,0.4,18.69886000911993,2.12,6.9,23643898.434661075,0.0
1015,9,Otter Creek Segment,09/23/14,1130.0,H,COM,14,9.1,14.3,0.44,18.69886000911993,,,23643898.434661075,0.0
1016,9,Otter Creek Segment,10/10/14,1445.0,E,14,9.9,5.7,13.9,0.34,18.69886000911993,2.2,7,23643898.434661075,0.0
1017,9,Otter Creek Segment,10/10/14,1500.0,H,COM,13.5,9.6,13.4,0.41,18.69886000911993,,,23643898.434661075,0.0
1018,9,Otter Creek Segment,10/30/14,1635.0,U,10.8,12.8,15.7,13.9,0.39,12.4,H1.82,5.4,23643898.434661075,0.0
1019,9,Otter Creek Segment,05/06/15,1210.0,U,4.2,25.5,22.9,15.2,0.45,11.3,7.92,2.1,352000.0,0.0
1020,9,Otter Creek Segment,05/21/15,1036.0,U,4.4,16.5,11.9,15.4,0.46,11.9,6.59,2.2,23643898.434661075,0.0
1021,9,Otter Creek Segment,05/28/15,1130.0,U,7.2,14.5,8.2,15.6,0.41,13.8,3.15,3.6,0.0,0.0
1022,9,Otter Creek Segment,06/10/15,1103.0,U,1,18.6,9.5,15.4,0.41,13.8,2.77,0.4,23643898.434661075,0.0
1023,9,Otter Creek Segment,06/22/15,1210.0,E,1.6,28.4,12.1,14.2,0.49,18.3,11.06,0.8,23643898.434661075,0.0
1024,9,Otter Creek Segment,06/22/15,1212.0,H,COM,12.1,9.3,14.8,0.41,18.69886000911993,,,23643898.434661075,0.0
1025,9,Otter Creek Segment,06/25/15,1210.0,E,4.4,24.8,10,14.4,0.41,17.9,6.53,2.2,332000.0,0.0
1026,9,Otter Creek Segment,06/25/15,1240.0,H,COM,12.6,8.5,14.9,0.39,18.69886000911993,,,23643898.434661075,0.0
1027,9,Otter Creek Segment,07/06/15,1124.0,H,3,33.3,14.3,14,0.38,21.1,5.75,1.5,23643898.434661075,0.0
1028,9,Otter Creek Segment,07/06/15,1230.0,H,COM,12,9.8,14.6,0.4,18.69886000911993,,,23643898.434661075,0.0
1029,9,Otter Creek Segment,07/10/15,1220.0,E,3.2,19.2,9.4,13.9,0.37,20.2,14.93,1.6,23643898.434661075,0.0
1030,9,Otter Creek Segment,07/10/15,1300.0,H,COM,13.8,10.1,14.8,0.38,18.69886000911993,,,23643898.434661075,0.0
1031,9,Otter Creek Segment,07/28/15,1100.0,E,8,12.8,6.3,14,0.39,22.7,4.67,4,23643898.434661075,0.0
1032,9,Otter Creek Segment,07/28/15,1130.0,H,COM,11.7,9.4,14.4,0.51,18.69886000911993,,,23643898.434661075,0.0
1033,9,Otter Creek Segment,07/28/15,1120.0,E,8.2,,,,,23.2,5.51,4.1,881000.0,0.0
1034,9,Otter Creek Segment,08/10/15,1303.0,E,7.8,15.3,8.6,14.6,0.3,22.5,4.83,3.9,23643898.434661075,0.0
1035,9,Otter Creek Segment,08/10/15,1323.0,H,COM,17.3,10.9,15.1,0.47,18.69886000911993,,,23643898.434661075,0.0
1036,9,Otter Creek Segment,08/10/15,1136.0,E,6.6,13.5,8.9,14.3,0.32,22.3,5.57,3.3,8430000.0,0.0
1037,9,Otter Creek Segment,08/10/15,1210.0,H,COM,13.6,19.9,14.4,0.44,18.69886000911993,,,23643898.434661075,0.0
1038,9,Otter Creek Segment,08/25/15,1100.0,E,6,14.6,6.9,14.5,0.33,22.0,6.45,3,23643898.434661075,0.0
1039,9,Otter Creek Segment,08/25/15,1105.0,H,COM,15.8,10.2,14.5,0.45,18.69886000911993,,,23643898.434661075,0.0
1040,9,Otter Creek Segment,09/02/15,1200.0,E,8.4,11.7,6.8,14.7,0.3,24.2,6.34,4.2,3550000.0,0.0
1041,9,Otter Creek Segment,09/02/15,1225.0,H,COM,11.5,8,14.7,0.46,18.69886000911993,,,23643898.434661075,0.0
1042,9,Otter Creek Segment,09/17/15,1100.0,E,7.6,13.8,5.4,14.7,0.3,23.0,6.92,3.8,23643898.434661075,0.0
1043,9,Otter Creek Segment,09/17/15,1101.0,H,COM,12.4,9.8,14.4,0.43,18.69886000911993,,,23643898.434661075,0.0
1044,9,Otter Creek Segment,09/25/15,1201.0,E,10.4,10.3,5,14.8,0.29,20.0,3.66,5.2,1380000.0,0.0
1045,9,Otter Creek Segment,09/25/15,1220.0,H,COM,12.7,9,14.8,0.41,18.69886000911993,,,23643898.434661075,0.0
1046,9,Otter Creek Segment,10/06/15,1030.0,U,11,12,8.7,15.1,0.42,16.3,2.31,5.5,23643898.434661075,0.0
1047,9,Otter Creek Segment,10/14/15,957.0,U,10.8,11.9,8.4,15.3,0.38,15.0,2.92,5.4,23643898.434661075,0.0
1048,16,Shelburne Bay,04/28/06,1300.0,U,8.4,10.9,8.1,16.3,0.43,5.7,2.98,4.2,0.0,0.0
1049,16,Shelburne Bay,05/11/06,1135.0,U,8.6,12.3,8.5,15.9,0.4,13.1,3.58,4.3,0.0,0.0
1050,16,Shelburne Bay,06/05/06,1315.0,U,6,16.4,10.9,15.2,0.46,18.69886000911993,4.89,3,23643898.434661075,0.0
1051,16,Shelburne Bay,06/05/06,1215.0,U,6,14,9.8,15.1,0.44,14.0,4.99,3,0.0,0.0
1052,16,Shelburne Bay,06/16/06,1135.0,E,6.2,14,7.5,14.9,0.39,15.7,3.5,3.1,291000.0,0.0
1053,16,Shelburne Bay,06/16/06,1155.0,H,COM,11.5,7.2,15.1,0.44,18.69886000911993,,,23643898.434661075,0.0
1054,16,Shelburne Bay,06/26/06,1340.0,E,6.6,13.4,6,15,0.46,18.69886000911993,8.19,3.3,23643898.434661075,0.0
1055,16,Shelburne Bay,06/26/06,1350.0,H,COM,11.3,6.1,14.8,0.46,18.69886000911993,,,23643898.434661075,0.0
1056,16,Shelburne Bay,07/07/06,1145.0,E,8,17.9,10.9,15,0.39,20.5,5.29,4,0.0,0.0
1057,16,Shelburne Bay,07/07/06,1200.0,H,COM,12.3,9.6,14.8,0.4,18.69886000911993,,,23643898.434661075,0.0
1058,16,Shelburne Bay,07/12/06,1326.0,E,7.8,22.9,19.9,14.4,0.38,18.69886000911993,4.5,3.9,23643898.434661075,0.0
1059,16,Shelburne Bay,07/12/06,1346.0,H,COM,11.4,7.6,14.4,0.47,18.69886000911993,,,23643898.434661075,0.0
1060,16,Shelburne Bay,07/24/06,1202.0,U,12.2,14.8,7.8,14.4,0.38,18.69886000911993,4.26,6.1,23643898.434661075,0.0
1061,16,Shelburne Bay,07/28/06,1115.0,E,7.4,17.9,7.6,13.6,0.37,23.0,7.24,3.7,685000.0,0.0
1062,16,Shelburne Bay,07/28/06,1135.0,H,COM,15.5,10,14.2,0.47,18.69886000911993,,,23643898.434661075,0.0
1063,16,Shelburne Bay,08/09/06,1320.0,E,12,17,6.8,14,0.4,18.69886000911993,2.23,6,23643898.434661075,0.0
1064,16,Shelburne Bay,08/09/06,1240.0,E,10.6,13.4,7.5,14,0.33,23.1,2.6,5.3,1830000.0,0.0
1065,16,Shelburne Bay,08/09/06,1305.0,H,COM,10.5,7.6,14,0.4,18.69886000911993,,,23643898.434661075,0.0
1066,16,Shelburne Bay,08/10/06,1325.0,H,COM,13.5,8.2,14.1,0.46,18.69886000911993,,,23643898.434661075,0.0
1067,16,Shelburne Bay,08/24/06,1255.0,E,10,13.4,7,14,0.38,18.69886000911993,2.39,5,23643898.434661075,0.0
1068,16,Shelburne Bay,08/24/06,1300.0,H,COM,11.3,9.7,14.1,0.46,18.69886000911993,,,23643898.434661075,0.0
1069,16,Shelburne Bay,09/01/06,1225.0,U,6,12.2,8.1,14.1,0.38,20.0,7.03,3,3400000.0,0.0
1070,16,Shelburne Bay,09/06/06,1405.0,U,8.8,14,5.7,14.3,0.32,18.69886000911993,6.46,4.4,23643898.434661075,0.0
1071,16,Shelburne Bay,09/15/06,1105.0,U,9.2,12.1,7.9,14.4,0.32,18.3,3.79,4.6,23643898.434661075,0.0
1072,16,Shelburne Bay,09/26/06,1120.0,U,8,14.8,5.5,14.3,0.33,18.69886000911993,5.87,4,23643898.434661075,0.0
1073,16,Shelburne Bay,10/02/06,1250.0,U,9,12.3,8.1,14.5,0.34,16.1,5.83,4.5,770000.0,0.0
1074,16,Shelburne Bay,05/07/07,1145.0,U,8.5,18.6,10.4,14.8,0.45,6.4,2.79,4.2,0.0,0.0
1075,16,Shelburne Bay,05/23/07,1225.0,U,9,11.6,7.2,14.7,0.44,18.69886000911993,6.39,4.2,0.0,0.0
1076,16,Shelburne Bay,05/30/07,1240.0,U,6.4,14.6,8.4,13.7,0.45,18.69886000911993,7.25,3.2,23643898.434661075,0.0
1077,16,Shelburne Bay,06/11/07,1220.0,E,7,8.8,<5,14.1,0.35,19.4,3.47,3.6,440000.0,0.0
1078,16,Shelburne Bay,06/11/07,1235.0,H,COM,9.5,5.4,13.9,0.49,18.69886000911993,,,23643898.434661075,0.0
1079,16,Shelburne Bay,06/13/07,1302.0,E,10,11.7,<5,14,0.39,18.69886000911993,1.9,5,23643898.434661075,0.0
1080,16,Shelburne Bay,06/13/07,1302.0,H,COM,9.6,5.6,14,0.49,18.69886000911993,,,23643898.434661075,0.0
1081,16,Shelburne Bay,06/26/07,1130.0,E,10,11.7,6.8,13.4,0.38,18.69886000911993,1.45,5,23643898.434661075,0.0
1082,16,Shelburne Bay,06/26/07,1135.0,H,COM,11.9,7.3,13.6,0.47,18.69886000911993,,,23643898.434661075,0.0
1083,16,Shelburne Bay,07/09/07,1020.0,E,8,10.2,6.6,13.6,0.4,18.7,4.51,3.9,0.0,0.0
1084,16,Shelburne Bay,07/09/07,1055.0,H,COM,7.9,5.9,13.9,0.46,18.69886000911993,,,23643898.434661075,0.0
1085,16,Shelburne Bay,07/12/07,1200.0,E,8.3,13.3,6.2,14.3,0.43,18.69886000911993,3.33,4.2,23643898.434661075,0.0
1086,16,Shelburne Bay,07/12/07,1205.0,H,19,10.9,7.9,14.1,0.52,18.69886000911993,,,23643898.434661075,0.0
1087,16,Shelburne Bay,07/24/07,1130.0,E,9,12.6,6.1,13.7,0.38,21.6,2.18,4.5,1140000.0,0.0
1088,16,Shelburne Bay,07/24/07,1145.0,H,COM,8,5.8,13,0.43,18.69886000911993,,,23643898.434661075,0.0
1089,16,Shelburne Bay,07/26/07,1305.0,E,9.3,11.1,5.2,14,0.38,18.69886000911993,2.9,4.7,23643898.434661075,0.0
1090,16,Shelburne Bay,07/26/07,1310.0,H,20,14.5,9.1,14,0.49,18.69886000911993,,,23643898.434661075,0.0
1091,16,Shelburne Bay,08/07/07,1232.0,E,13.1,16.6,8.1,13.7,0.35,18.69886000911993,1.08,6.6,23643898.434661075,0.0
1092,16,Shelburne Bay,08/07/07,1233.0,H,COM,10.3,8.9,13.4,0.47,18.69886000911993,,,23643898.434661075,0.0
1093,16,Shelburne Bay,08/09/07,1245.0,E,10,16.9,8.5,13.5,0.36,18.69886000911993,1.54,5,2790000.0,0.0
1094,16,Shelburne Bay,08/09/07,1315.0,H,COM,11.7,8.1,13.6,0.45,18.69886000911993,,,23643898.434661075,0.0
1095,16,Shelburne Bay,09/10/07,1215.0,E,9.6,9.3,<5,13.6,0.35,18.69886000911993,3.71,4.8,23643898.434661075,0.0
1096,16,Shelburne Bay,09/10/07,1215.0,H,COM,8,5.1,13.8,0.4,18.69886000911993,,,23643898.434661075,0.0
1097,16,Shelburne Bay,09/17/07,1135.0,U,10,9.1,5.7,13.8,0.34,18.0,4.02,5.2,2080000.0,0.0
1098,16,Shelburne Bay,09/24/07,1345.0,E,14,9.9,<5,13.9,0.32,18.69886000911993,3.3,7,23643898.434661075,0.0
1099,16,Shelburne Bay,09/24/07,1350.0,H,20,7.9,<5,13.7,0.43,18.69886000911993,,,23643898.434661075,0.0
1100,16,Shelburne Bay,10/11/07,1040.0,U,12,14.9,,13.9,0.36,16.5,2.14,5.8,1850000.0,0.0
1101,16,Shelburne Bay,05/14/08,1120.0,U,9,13.8,8.8,15.1,0.42,10.3,4.59,4.5,0.0,0.0
1102,16,Shelburne Bay,05/28/08,1220.0,E,8,12.6,7.3,14.6,0.4,11.5,4.29,3.8,0.0,0.0
1103,16,Shelburne Bay,05/28/08,1240.0,H,COM,12.1,6.1,14.4,0.45,18.69886000911993,,,23643898.434661075,0.0
1104,16,Shelburne Bay,06/12/08,1040.0,E,10,19.1,5.6,14.7,0.37,18.69886000911993,2.77,5,23643898.434661075,0.0
1105,16,Shelburne Bay,06/12/08,1050.0,H,COM,14.9,5.6,14.6,0.39,18.69886000911993,,,23643898.434661075,0.0
1106,16,Shelburne Bay,06/16/08,1140.0,E,8.5,26,5.4,14.8,0.4,19.2,3.22,4.3,138000.0,0.0
1107,16,Shelburne Bay,06/16/08,1200.0,H,COM,9.7,<5,14.7,0.45,18.69886000911993,,,23643898.434661075,0.0
1108,16,Shelburne Bay,06/30/08,1035.0,E,13,19,8.2,15.1,0.39,21.6,1.79,6.5,23643898.434661075,0.0
1109,16,Shelburne Bay,06/30/08,1050.0,H,COM,11.7,10.2,14.9,0.47,18.69886000911993,,,23643898.434661075,0.0
1110,16,Shelburne Bay,06/30/08,1130.0,E,12,23,10.1,14.8,0.34,21.4,1.65,6.2,0.0,0.0
1111,16,Shelburne Bay,06/30/08,1155.0,H,COM,10.2,7.3,14.6,0.38,18.69886000911993,,,23643898.434661075,0.0
1112,16,Shelburne Bay,07/14/08,1130.0,E,8.3,22.6,6.6,14.3,0.44,21.0,4.75,4.2,23643898.434661075,0.0
1113,16,Shelburne Bay,07/14/08,1140.0,H,COM,14.1,8.2,14.3,0.52,18.69886000911993,,,23643898.434661075,0.0
1114,16,Shelburne Bay,07/30/08,1135.0,E,8.5,13.5,8.9,14.5,0.38,23.1,3.14,4.2,2590000.0,0.0
1115,16,Shelburne Bay,07/30/08,1200.0,H,COM,12.4,11,14.4,0.46,18.69886000911993,,,23643898.434661075,0.0
1116,16,Shelburne Bay,08/05/08,1037.0,E,10.3,22.1,9.4,15.2,0.38,23.1,2.91,5.2,23643898.434661075,0.0
1117,16,Shelburne Bay,08/05/08,1049.0,H,COM,13.3,7.5,14.4,0.41,18.69886000911993,,,23643898.434661075,0.0
1118,16,Shelburne Bay,08/15/08,1315.0,E,8,14.7,6,14.7,0.31,23.0,2.76,4,23643898.434661075,0.0
1119,16,Shelburne Bay,08/15/08,1332.0,H,COM,15.3,10.9,14.4,0.47,18.69886000911993,,,23643898.434661075,0.0
1120,16,Shelburne Bay,08/18/08,1100.0,E,9,15.6,8.5,14.6,0.33,22.4,5.37,4.4,8710000.0,0.0
1121,16,Shelburne Bay,08/18/08,1130.0,H,COM,17,13.1,14.7,0.47,18.69886000911993,,,23643898.434661075,0.0
1122,16,Shelburne Bay,08/28/08,1130.0,U,9,12.6,8.9,13.5,0.37,21.4,4.86,4.6,8350000.0,0.0
1123,16,Shelburne Bay,09/03/08,1201.0,E,10.3,13.3,6,14.8,0.36,22.8,1.27,5.2,23643898.434661075,0.0
1124,16,Shelburne Bay,09/03/08,1218.0,H,COM,17.8,7.2,15,0.47,18.69886000911993,,,23643898.434661075,0.0
1125,16,Shelburne Bay,09/16/08,1125.0,E,10.5,13.6,7.9,14,0.37,19.3,5.3,5.3,3930000.0,0.0
1126,16,Shelburne Bay,09/16/08,1150.0,H,COM,13.5,10.4,14.5,0.52,18.69886000911993,,,23643898.434661075,0.0
1127,16,Shelburne Bay,09/24/08,1157.0,E,10.3,11.1,5.6,14.5,0.34,17.5,3.44,5.2,23643898.434661075,0.0
1128,16,Shelburne Bay,09/24/08,1211.0,H,COM,11.6,7.3,14.5,0.41,18.69886000911993,,,23643898.434661075,0.0
1129,16,Shelburne Bay,09/29/08,1150.0,E,8,10.9,7.1,14.4,0.33,17.4,5.77,3.9,2860000.0,0.0
1130,16,Shelburne Bay,09/29/08,1205.0,H,19,10.6,9.1,14.5,0.39,18.69886000911993,,,23643898.434661075,0.0
1131,16,Shelburne Bay,10/20/08,1145.0,U,13.5,10.5,7.7,14.7,0.37,13.6,2.93,6.7,779000.0,0.0
1132,16,Shelburne Bay,04/29/09,1145.0,U,12,14.2,11,15,0.43,5.7,2.01,6,0.0,0.0
1133,16,Shelburne Bay,05/15/09,1130.0,U,9.6,13.1,8.2,14.9,0.43,7.1,3.21,4.8,0.0,0.0
1134,16,Shelburne Bay,05/26/09,1245.0,U,5.6,14.4,8.1,14.8,0.44,11.7,2.9,2.8,0.0,0.0
1135,16,Shelburne Bay,06/10/09,1140.0,U,8.8,11.9,7,14.7,0.33,12.9,5.02,4.4,203000.0,0.0
1136,16,Shelburne Bay,06/11/09,1015.0,U,COM,,,,,18.69886000911993,,3.4,23643898.434661075,0.0
1137,16,Shelburne Bay,06/30/09,1205.0,U,9,9.6,6.1,14.4,0.4,18.69886000911993,2.03,4.5,168000.0,0.0
1138,16,Shelburne Bay,07/08/09,1024.0,E,8.4,23.4,7.8,15.1,0.36,20.1,5.18,4.2,23643898.434661075,0.0
1139,16,Shelburne Bay,07/08/09,1038.0,H,COM,9.8,7.5,14.4,0.4,18.69886000911993,,,23643898.434661075,0.0
1140,16,Shelburne Bay,07/13/09,1140.0,E,6.4,20,7.4,14.4,0.36,18.69886000911993,11.8,3.2,0.0,0.0
1141,16,Shelburne Bay,07/13/09,1155.0,H,COM,9.3,6.2,14.2,0.42,18.69886000911993,,,23643898.434661075,0.0
1142,16,Shelburne Bay,07/20/09,1242.0,E,9.2,16.8,6.8,14.9,0.37,20.8,2.61,4.6,23643898.434661075,0.0
1143,16,Shelburne Bay,07/20/09,1300.0,H,COM,11.9,7.3,14.6,0.44,18.69886000911993,,,23643898.434661075,0.0
1144,16,Shelburne Bay,07/29/09,1135.0,E,7.8,15.2,7.8,14.6,0.34,22.7,7.84,3.9,1230000.0,0.0
1145,16,Shelburne Bay,07/29/09,1200.0,H,COM,10.4,8.2,14.4,0.42,18.69886000911993,,,23643898.434661075,0.0
1146,16,Shelburne Bay,08/03/09,1050.0,E,11.6,17.2,8.4,14.2,0.31,21.9,2.02,5.8,23643898.434661075,0.0
1147,16,Shelburne Bay,08/03/09,1100.0,H,COM,11,9.5,14.2,0.42,18.69886000911993,,,23643898.434661075,0.0
1148,16,Shelburne Bay,08/12/09,1220.0,E,11,12.7,6.8,14.1,0.31,23.2,0.76,5.5,686000.0,0.0
1149,16,Shelburne Bay,08/12/09,1250.0,H,COM,9,7.4,13.5,0.38,18.69886000911993,,,23643898.434661075,0.0
1150,16,Shelburne Bay,08/26/09,1150.0,E,8,13.5,8.3,14.4,0.32,23.2,4.58,4,2080000.0,0.0
1151,16,Shelburne Bay,08/26/09,1215.0,H,COM,12.5,9.2,14.3,0.41,18.69886000911993,,,23643898.434661075,0.0
1152,16,Shelburne Bay,09/01/09,1230.0,E,12.2,13,6.8,14.4,0.33,21.5,3.78,6.1,23643898.434661075,0.0
1153,16,Shelburne Bay,09/01/09,1250.0,H,COM,14.1,10,14.3,0.43,18.69886000911993,,,23643898.434661075,0.0
1154,16,Shelburne Bay,09/14/09,1140.0,U,11.8,11.5,5.5,14.3,0.32,20.5,2.82,5.9,3750000.0,0.0
1155,16,Shelburne Bay,10/06/09,1040.0,U,9,9.7,5.9,14.5,0.32,15.5,4.66,4.5,939000.0,0.0
1156,16,Shelburne Bay,04/21/10,1150.0,U,8,13.8,10.1,15.2,0.42,7.5,H1.96,4,0.0,0.0
1157,16,Shelburne Bay,05/12/10,1130.0,U,6.4,16.2,8.7,14.4,0.4,9.3,H6.03,3.2,0.0,0.0
1158,16,Shelburne Bay,05/25/10,1225.0,E,7.6,13.1,5.3,14.5,0.33,16.0,H4.25,3.8,308000.0,0.0
1159,16,Shelburne Bay,05/25/10,1245.0,H,COM,9.4,7,13.9,0.38,18.69886000911993,,,23643898.434661075,0.0
1160,16,Shelburne Bay,05/28/10,1215.0,U,1,10.7,5.2,14,0.38,19.6,,2.5,23643898.434661075,0.0
1161,16,Shelburne Bay,06/04/10,1055.0,E,6,14.5,5.2,13.9,0.3,17.4,5.61,3,23643898.434661075,0.0
1162,16,Shelburne Bay,06/04/10,1110.0,H,COM,10.7,5.6,13.9,0.42,18.69886000911993,,,23643898.434661075,0.0
1163,16,Shelburne Bay,06/14/10,1125.0,E,12,12.3,6.6,14,0.33,17.9,H1.71,6,38900.0,0.0
1164,16,Shelburne Bay,06/14/10,1150.0,H,COM,9.3,5.8,14.2,0.38,18.69886000911993,,,23643898.434661075,0.0
1165,16,Shelburne Bay,06/22/10,1233.0,E,14,14.3,7.1,14,0.37,18.69886000911993,1.23,7,23643898.434661075,0.0
1166,16,Shelburne Bay,06/22/10,1240.0,H,COM,9.4,J5.1,14.1,0.42,18.69886000911993,,,23643898.434661075,0.0
1167,16,Shelburne Bay,07/06/10,1135.0,E,10,16,8,13.9,0.4,23.5,6.66,5,0.0,0.0
1168,16,Shelburne Bay,07/06/10,1200.0,H,COM,9,7.5,14,0.37,18.69886000911993,,,23643898.434661075,0.0
1169,16,Shelburne Bay,07/12/10,1220.0,U,6,13.2,H5.2,13.9,0.34,25.9,4.46,3,23643898.434661075,0.0
1170,16,Shelburne Bay,07/21/10,1145.0,E,9.6,11.9,6.6,13.7,0.26,24.4,3.94,4.8,5790000.0,0.0
1171,16,Shelburne Bay,07/21/10,1200.0,H,COM,9,6,13.8,0.41,18.69886000911993,,,23643898.434661075,0.0
1172,16,Shelburne Bay,07/27/10,1000.0,E,10,18.9,8.5,14.3,0.32,18.69886000911993,2.59,5,23643898.434661075,0.0
1173,16,Shelburne Bay,07/27/10,1015.0,H,COM,12,7,14,0.4,18.69886000911993,,,23643898.434661075,0.0
1174,16,Shelburne Bay,08/04/10,1200.0,E,8,13.7,<5,13.8,0.26,18.69886000911993,3.87,4,23643898.434661075,0.0
1175,16,Shelburne Bay,08/04/10,1130.0,E,11,12.6,11.7,14,0.29,22.9,3.08,5.5,1080000.0,0.0
1176,16,Shelburne Bay,08/04/10,1150.0,H,19,10.8,7.2,14.1,0.4,18.69886000911993,,,23643898.434661075,0.0
1177,16,Shelburne Bay,08/18/10,1120.0,U,11.8,11.4,8,13.6,0.17,22.2,2.53,5.9,978000.0,0.0
1178,16,Shelburne Bay,08/24/10,1145.0,E,9,16,14.6,14,0.27,21.8,3.37,4.5,23643898.434661075,0.0
1179,16,Shelburne Bay,08/24/10,1210.0,H,COM,9.3,9.1,13.8,0.33,18.69886000911993,,,23643898.434661075,0.0
1180,16,Shelburne Bay,08/31/10,1120.0,U,10.2,12.1,8,13.7,0.27,23.4,4.05,5.1,837000.0,0.0
1181,16,Shelburne Bay,09/15/10,1030.0,U,8,14.6,7.1,13.8,0.34,19.1,2.94,4,23643898.434661075,0.0
1182,16,Shelburne Bay,09/27/10,1240.0,E,9.8,11.3,7.3,14.2,0.31,17.3,3.87,4.9,8850000.0,0.0
1183,16,Shelburne Bay,09/27/10,1255.0,H,19,8.5,6.6,14.2,0.38,18.69886000911993,,,23643898.434661075,0.0
1184,16,Shelburne Bay,10/05/10,1130.0,U,5,17.4,7.2,14.3,0.35,16.2,2.93,2.5,23643898.434661075,0.0
1185,16,Shelburne Bay,05/25/11,1250.0,U,3.8,22.9,11.2,13.4,0.37,10.5,8.17,1.9,0.0,0.0
1186,16,Shelburne Bay,06/07/11,1310.0,U,1,21.6,8.8,13.1,0.44,18.6,,2,23643898.434661075,0.0
1187,16,Shelburne Bay,06/17/11,1230.0,E,4.8,21.9,10.5,13.1,0.39,18.69886000911993,6.34,2.4,0.0,0.0
1188,16,Shelburne Bay,06/17/11,1255.0,H,COM,14.3,7.4,13.1,0.41,18.69886000911993,,,23643898.434661075,0.0
1189,16,Shelburne Bay,06/20/11,1100.0,E,6,19.9,8,13,0.35,18.9,2.97,3,23643898.434661075,0.0
1190,16,Shelburne Bay,06/20/11,1115.0,H,COM,14.9,9.3,13.1,0.4,18.69886000911993,,,23643898.434661075,0.0
1191,16,Shelburne Bay,06/29/11,1215.0,E,8.8,19.9,13.1,13.2,0.36,19.6,2.01,4.4,185000.0,0.0
1192,16,Shelburne Bay,06/29/11,1230.0,H,COM,18.3,11.5,12.6,0.37,18.69886000911993,,,23643898.434661075,0.0
1193,16,Shelburne Bay,07/07/11,1030.0,E,5,30.1,12.8,13,0.46,22.5,15.3,2.5,23643898.434661075,0.0
1194,16,Shelburne Bay,07/07/11,1045.0,H,COM,17.6,14.9,12.9,0.48,18.69886000911993,,,23643898.434661075,0.0
1195,16,Shelburne Bay,07/14/11,1220.0,E,5.2,18,9.6,13.1,0.36,23.5,12.3,2.6,0.0,0.0
1196,16,Shelburne Bay,07/14/11,1245.0,H,COM,15.5,14.1,12.8,0.41,18.69886000911993,,,23643898.434661075,0.0
1197,16,Shelburne Bay,07/25/11,1125.0,E,6,16,6.2,13.1,H0.36,24.5,4.21,3,23643898.434661075,0.0
1198,16,Shelburne Bay,07/25/11,1140.0,H,COM,14.2,8.3,12.9,H0.44,18.69886000911993,,,23643898.434661075,0.0
1199,16,Shelburne Bay,08/01/11,1120.0,E,7.6,13.1,8,13.1,0.27,23.4,6.03,3.8,11500000.0,0.0
1200,16,Shelburne Bay,08/01/11,1200.0,H,COM,12.3,9.6,12.8,0.39,18.69886000911993,,,23643898.434661075,0.0
1201,16,Shelburne Bay,08/02/11,1128.0,E,8,13.9,5.2,12.9,0.35,18.69886000911993,4.25,4,23643898.434661075,0.0
1202,16,Shelburne Bay,08/02/11,1140.0,H,COM,15.9,12.8,13.3,0.47,18.69886000911993,,,23643898.434661075,0.0
1203,16,Shelburne Bay,08/19/11,1140.0,E,8,10,<5,H12.8,H0.18,23.5,6.5,4,83300000.0,0.0
1204,16,Shelburne Bay,08/19/11,1200.0,H,COM,9.3,6.6,H12.5,H0.32,18.69886000911993,,,23643898.434661075,0.0
1205,16,Shelburne Bay,08/23/11,1053.0,E,1,H17.8,H6.3,H13.2,H0.16,23.1,,3.5,23643898.434661075,0.0
1206,16,Shelburne Bay,08/23/11,1115.0,H,COM,H11.1,H7.1,H13.1,H0.45,18.69886000911993,,,23643898.434661075,0.0
1207,16,Shelburne Bay,09/07/11,1045.0,E,6.8,16.9,9.6,H13.1,,19.9,H3.8,3.4,27200000.0,0.0
1208,16,Shelburne Bay,09/07/11,1105.0,H,COM,14.8,9,H12.9,,18.69886000911993,,,23643898.434661075,0.0
1209,16,Shelburne Bay,09/22/11,1115.0,U,7.6,H11.6,7.4,H12.6,0.36,18.0,H5.15,3.8,6030000.0,0.0
1210,16,Shelburne Bay,10/12/11,1125.0,U,6.6,13.9,7.5,H12.6,0.37,15.8,H6.89,3.3,10500000.0,0.0
1211,16,Shelburne Bay,10/26/11,1230.0,U,11,13.5,10.3,H12.8,0.41,13.7,H1.76,5.5,23643898.434661075,0.0
1212,16,Shelburne Bay,11/01/11,1035.0,U,12,13.4,9.7,13,0.42,11.8,H1.77,6,78000.0,0.0
1213,16,Shelburne Bay,04/26/12,1100.0,U,11,12.5,7.9,12.8,0.39,5.8,H2.64,5.5,0.0,0.0
