StationID,Station,Date,Time,Stratum,Depth,TP,DP,Cl,TN,TempC,Chla,Secchi,NP_Cya_bio
4,South Lake A,8/10/15,1049,H,COM,60,20.9,17.9,0.54,,,,
4,South Lake A,8/18/15,1154,E,2.8,30.3,14,18.3,0.37,25.7,10.93,1.4,8.31E+06
4,South Lake A,8/18/15,1215,H,COM,24.9,15.7,14.7,0.38,,,,
4,South Lake A,8/20/15,1049,E,2.4,24.4,11.3,17.8,0.33,,9.62,1.2,
4,South Lake A,8/20/15,1055,H,COM,21.3,10.4,14.8,0.34,,,,
4,South Lake A,9/9/15,1250,E,2.4,46.7,20.1,20.7,0.39,25.7,13.58,1.2,5.23E+06
4,South Lake A,9/9/15,1310,H,COM,45.1,24.1,15.1,0.42,,,,
4,South Lake A,9/16/15,1149,U,2.4,47.8,15.5,19.5,0.34,22.9,11.75,1.2,
4,South Lake A,9/22/15,945,U,2,51.7,24.9,20.5,0.43,21.2,8.27,1,
4,South Lake A,9/24/15,1210,U,3,53,24.7,19.4,0.33,20.9,17.33,1.5,2.47E+06
4,South Lake A,10/12/15,1216,U,2,53,21.3,23,0.4,14,11.02,1,
4,South Lake A,10/13/15,1012,U,1.6,50.4,20.8,23,0.37,13.8,7.66,0.8,
